# PSO - Todas as requisições
# Load | [0,12] | [2,6] | [5,10] | [4,11] | [3,8] | Média
166 | 0.000000 | 0.000000 | 0.000000 | 0.799375 | 0.000000 | 0.159875
167 | 0.000000 | 0.000000 | 0.000000 | 0.797813 | 0.000000 | 0.159563
168 | 0.000000 | 0.000000 | 0.000000 | 0.802500 | 0.000000 | 0.160500
169 | 0.000000 | 0.000000 | 0.000000 | 0.796562 | 0.000000 | 0.159312
170 | 0.000000 | 0.000000 | 0.000000 | 0.800000 | 0.000000 | 0.160000
171 | 0.000000 | 0.000000 | 0.000000 | 0.801250 | 0.000000 | 0.160250
172 | 0.000000 | 0.000000 | 0.000000 | 0.805312 | 0.000000 | 0.161062
173 | 0.000000 | 0.000000 | 0.000000 | 0.802500 | 0.000000 | 0.160500
174 | 0.000000 | 0.000000 | 0.000000 | 0.800000 | 0.000000 | 0.160000
175 | 0.000000 | 0.000000 | 0.000000 | 0.799687 | 0.000000 | 0.159937
176 | 0.000000 | 0.000000 | 0.000000 | 0.798438 | 0.000000 | 0.159688
177 | 0.000000 | 0.000000 | 0.000000 | 0.797187 | 0.000000 | 0.159437
178 | 0.000000 | 0.000000 | 0.000000 | 0.795937 | 0.000000 | 0.159187
179 | 0.000000 | 0.000000 | 0.000000 | 0.798750 | 0.000000 | 0.159750
180 | 0.000000 | 0.000000 | 0.000000 | 0.799375 | 0.000000 | 0.159875
181 | 0.000000 | 0.000000 | 0.000000 | 0.800625 | 0.000000 | 0.160125
182 | 0.000000 | 0.000000 | 0.000000 | 0.796875 | 0.000000 | 0.159375
183 | 0.000000 | 0.000000 | 0.000000 | 0.794063 | 0.000000 | 0.158813
184 | 0.000000 | 0.000000 | 0.000000 | 0.795937 | 0.000000 | 0.159187
185 | 0.000000 | 0.000000 | 0.000000 | 0.800000 | 0.000000 | 0.160000
186 | 0.000000 | 0.000000 | 0.000000 | 0.796562 | 0.000000 | 0.159312
187 | 0.000000 | 0.000000 | 0.000000 | 0.799375 | 0.000000 | 0.159875
188 | 0.000000 | 0.000000 | 0.000000 | 0.801562 | 0.000000 | 0.160312
189 | 0.000000 | 0.000000 | 0.000000 | 0.795000 | 0.000000 | 0.159000
190 | 0.000000 | 0.000000 | 0.000000 | 0.797500 | 0.000000 | 0.159500
191 | 0.000000 | 0.000000 | 0.000000 | 0.796875 | 0.000000 | 0.159375
192 | 0.000000 | 0.000000 | 0.000000 | 0.798750 | 0.000000 | 0.159750
193 | 0.000000 | 0.000000 | 0.000000 | 0.795000 | 0.000000 | 0.159000
194 | 0.000000 | 0.000000 | 0.000000 | 0.798750 | 0.000000 | 0.159750
195 | 0.000000 | 0.000000 | 0.000000 | 0.800000 | 0.000000 | 0.160000
196 | 0.000000 | 0.000000 | 0.000000 | 0.800938 | 0.000000 | 0.160188
197 | 0.000000 | 0.000000 | 0.000000 | 0.803125 | 0.000000 | 0.160625
198 | 0.000000 | 0.000000 | 0.000000 | 0.797187 | 0.000000 | 0.159437
199 | 0.000000 | 0.000000 | 0.000000 | 0.800313 | 0.000000 | 0.160063
200 | 0.000000 | 0.000000 | 0.000000 | 0.800000 | 0.000000 | 0.160000
